trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
html-keyboard-response,1471,1490394,0.0-15.0-5.38,,,,,,843,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>A sharp knife is dangerous.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,92,KK,j,BKB,A sharp knife is dangerous.,stimuli/FAS_K9M-BKBR-06-12.wav,stimuli/FAS_K7M-BKBR-06-12.wav
html-keyboard-response,1472,1491397,0.0-15.0-0.39,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1473,1491905,0.0-15.0-1.39,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The child grabbed the toy.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1474,1493950,0.0-15.0-2.39,,,,,,null,null,stimuli/FAS_J2M-BKBR-04-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1475,1494467,0.0-15.0-3.39,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The child grabbed the toy.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1476,1496951,0.0-15.0-4.39,,,,,,null,null,stimuli/FAS_J1M-BKBR-04-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1477,1497239,0.0-15.0-5.39,,,,,,286,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The child grabbed the toy.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,63,JJ,j,BKB,The child grabbed the toy.,stimuli/FAS_J2M-BKBR-04-15.wav,stimuli/FAS_J1M-BKBR-04-15.wav
html-keyboard-response,1478,1498247,0.0-15.0-0.40,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1479,1498758,0.0-15.0-1.40,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The young people were dancing.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1480,1501111,0.0-15.0-2.40,,,,,,null,null,stimuli/FAS_K9M-HINT-05-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1481,1501627,0.0-15.0-3.40,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The young people were dancing.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1482,1503711,0.0-15.0-4.40,,,,,,null,null,stimuli/FAS_E1M-HINT-05-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1483,1504499,0.0-15.0-5.40,,,,,,786,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The young people were dancing.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,135,EK,f,HINT,The young people were dancing.,stimuli/FAS_K9M-HINT-05-03.wav,stimuli/FAS_E1M-HINT-05-03.wav
html-keyboard-response,1484,1505506,0.0-15.0-0.41,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1485,1506008,0.0-15.0-1.41,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The children helped their teacher.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1486,1508691,0.0-15.0-2.41,,,,,,null,null,stimuli/FAS_M1M-HINT-01-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1487,1509207,0.0-15.0-3.41,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The children helped their teacher.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1488,1511250,0.0-15.0-4.41,,,,,,null,null,stimuli/FAS_E1M-HINT-01-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1489,1511574,0.0-15.0-5.41,,,,,,321,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The children helped their teacher.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,98,EM,f,HINT,The children helped their teacher.,stimuli/FAS_M1M-HINT-01-06.wav,stimuli/FAS_E1M-HINT-01-06.wav
html-keyboard-response,1490,1512590,0.0-15.0-0.42,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1491,1513105,0.0-15.0-1.42,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>Her sister stayed for lunch.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1492,1515370,0.0-15.0-2.42,,,,,,null,null,stimuli/FAS_K9M-HINT-08-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1493,1515887,0.0-15.0-3.42,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>Her sister stayed for lunch.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1494,1518690,0.0-15.0-4.42,,,,,,null,null,stimuli/FAS_M1M-HINT-08-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1495,1519882,0.0-15.0-5.42,,,,,,1191,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>Her sister stayed for lunch.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,168,MK,f,HINT,Her sister stayed for lunch.,stimuli/FAS_K9M-HINT-08-06.wav,stimuli/FAS_M1M-HINT-08-06.wav
html-keyboard-response,1496,1520895,0.0-15.0-0.43,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1497,1521400,0.0-15.0-1.43,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The sun melted the snow.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1498,1523691,0.0-15.0-2.43,,,,,,null,null,stimuli/FAS_K9M-BKBR-06-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1499,1524194,0.0-15.0-3.43,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The sun melted the snow.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1500,1526971,0.0-15.0-4.43,,,,,,null,null,stimuli/FAS_K7M-BKBR-06-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1501,1527535,0.0-15.0-5.43,,,,,,563,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The sun melted the snow.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,87,KK,j,BKB,The sun melted the snow.,stimuli/FAS_K9M-BKBR-06-07.wav,stimuli/FAS_K7M-BKBR-06-07.wav
html-keyboard-response,1502,1528552,0.0-15.0-0.44,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1503,1529069,0.0-15.0-1.44,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>A ball broke the window.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1504,1531530,0.0-15.0-2.44,,,,,,null,null,stimuli/FAS_K7M-HINT-07-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1505,1532040,0.0-15.0-3.44,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>A ball broke the window.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1506,1534311,0.0-15.0-4.44,,,,,,null,null,stimuli/FAS_M1M-HINT-07-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1507,1534647,0.0-15.0-5.44,,,,,,334,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>A ball broke the window.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,161,MK,f,HINT,A ball broke the window.,stimuli/FAS_K7M-HINT-07-09.wav,stimuli/FAS_M1M-HINT-07-09.wav
html-keyboard-response,1508,1535651,0.0-15.0-0.45,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1509,1536164,0.0-15.0-1.45,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The shop closes for lunch.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1510,1538731,0.0-15.0-2.45,,,,,,null,null,stimuli/FAS_M1M-HINT-02-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1511,1539246,0.0-15.0-3.45,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The shop closes for lunch.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1512,1541471,0.0-15.0-4.45,,,,,,null,null,stimuli/FAS_E5M-HINT-02-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1513,1542309,0.0-15.0-5.45,,,,,,837,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The shop closes for lunch.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,106,EM,f,HINT,The shop closes for lunch.,stimuli/FAS_M1M-HINT-02-04.wav,stimuli/FAS_E5M-HINT-02-04.wav
html-keyboard-response,1514,1543325,0.0-15.0-0.46,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1515,1543841,0.0-15.0-1.46,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>He is bringing his raincoat.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1516,1546430,0.0-15.0-2.46,,,,,,null,null,stimuli/FAS_K9M-BKBR-06-11.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1517,1546947,0.0-15.0-3.46,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>He is bringing his raincoat.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1518,1550130,0.0-15.0-4.46,,,,,,null,null,stimuli/FAS_K7M-BKBR-06-11.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1519,1551395,0.0-15.0-5.46,,,,,,1262,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>He is bringing his raincoat.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,91,KK,j,BKB,He is bringing his raincoat.,stimuli/FAS_K9M-BKBR-06-11.wav,stimuli/FAS_K7M-BKBR-06-11.wav
html-keyboard-response,1520,1552403,0.0-15.0-0.47,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1521,1552918,0.0-15.0-1.47,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>She's helping her friend move.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1522,1556010,0.0-15.0-2.47,,,,,,null,null,stimuli/FAS_K7M-HINT-09-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1523,1556517,0.0-15.0-3.47,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>She's helping her friend move.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1524,1559169,0.0-15.0-4.47,,,,,,null,null,stimuli/FAS_J1M-HINT-09-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1525,1561464,0.0-15.0-5.47,,,,,,2293,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>She's helping her friend move.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,178,JK,f,HINT,She's helping her friend move.,stimuli/FAS_K7M-HINT-09-06.wav,stimuli/FAS_J1M-HINT-09-06.wav
html-keyboard-response,1526,1562481,0.0-15.0-0.48,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1527,1562987,0.0-15.0-1.48,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>Children like strawberries.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1528,1565070,0.0-15.0-2.48,,,,,,null,null,stimuli/FAS_E5M-BKBR-01-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1529,1565587,0.0-15.0-3.48,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>Children like strawberries.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1530,1567671,0.0-15.0-4.48,,,,,,null,null,stimuli/FAS_E1M-BKBR-01-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1531,1569752,0.0-15.0-5.48,,,,,,2079,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>Children like strawberries.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,4,EE,j,BKB,Children like strawberries.,stimuli/FAS_E5M-BKBR-01-04.wav,stimuli/FAS_E1M-BKBR-01-04.wav
html-keyboard-response,1532,1570759,0.0-15.0-0.49,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1533,1571273,0.0-15.0-1.49,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>It's getting cold in here.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1534,1573170,0.0-15.0-2.49,,,,,,null,null,stimuli/FAS_M6M-HINT-02-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1535,1573674,0.0-15.0-3.49,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>It's getting cold in here.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1536,1575530,0.0-15.0-4.49,,,,,,null,null,stimuli/FAS_E5M-HINT-02-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1537,1575902,0.0-15.0-5.49,,,,,,370,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>It's getting cold in here.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,109,EM,f,HINT,It's getting cold in here.,stimuli/FAS_M6M-HINT-02-07.wav,stimuli/FAS_E5M-HINT-02-07.wav
