trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
html-keyboard-response,2109,2872965,0.0-15.0-1.145,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>quick</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2110,2873578,0.0-15.0-2.145,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-03-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2111,2874082,0.0-15.0-3.145,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>quick</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2112,2874719,0.0-15.0-4.145,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-03-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2113,2874980,0.0-15.0-5.145,,,,,,259,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>quick</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,190,JK,f,PBK,quick,stimuli/word/FAS_J2M-PBKW-03-04.wav,stimuli/word/FAS_K9M-PBKW-03-04.wav
html-keyboard-response,2114,2875998,0.0-15.0-0.146,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2115,2876515,0.0-15.0-1.146,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>green</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2116,2877218,0.0-15.0-2.146,,,,,,null,null,stimuli/word/FAS_M1M-LNTW-02-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2117,2877732,0.0-15.0-3.146,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>green</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2118,2878378,0.0-15.0-4.146,,,,,,null,null,stimuli/word/FAS_K7M-LNTW-02-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2119,2878589,0.0-15.0-5.146,,,,,,208,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>green</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,162,MK,f,LNT,green,stimuli/word/FAS_M1M-LNTW-02-12.wav,stimuli/word/FAS_K7M-LNTW-02-12.wav
html-keyboard-response,2120,2879597,0.0-15.0-0.147,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2121,2880100,0.0-15.0-1.147,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>is</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2122,2880699,0.0-15.0-2.147,,,,,,null,null,stimuli/word/FAS_E5M-PBKW-01-24.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2123,2881213,0.0-15.0-3.147,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>is</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2124,2881875,0.0-15.0-4.147,,,,,,null,null,stimuli/word/FAS_E1M-PBKW-01-24.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2125,2882006,0.0-15.0-5.147,,,,,,128,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>is</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,24,EE,j,PBK,is,stimuli/word/FAS_E5M-PBKW-01-24.wav,stimuli/word/FAS_E1M-PBKW-01-24.wav
html-keyboard-response,2126,2883014,0.0-15.0-0.148,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2127,2883530,0.0-15.0-1.148,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>sing</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2128,2884236,0.0-15.0-2.148,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-02-21.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2129,2884746,0.0-15.0-3.148,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>sing</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2130,2885376,0.0-15.0-4.148,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-02-21.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2131,2885930,0.0-15.0-5.148,,,,,,551,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>sing</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,71,JJ,j,PBK,sing,stimuli/word/FAS_J1M-PBKW-02-21.wav,stimuli/word/FAS_J2M-PBKW-02-21.wav
html-keyboard-response,2132,2886945,0.0-15.0-0.149,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2133,2887462,0.0-15.0-1.149,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>are</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2134,2887997,0.0-15.0-2.149,,,,,,null,null,stimuli/word/FAS_E5M-PBKW-01-21.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2135,2888514,0.0-15.0-3.149,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>are</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2136,2889156,0.0-15.0-4.149,,,,,,null,null,stimuli/word/FAS_E1M-PBKW-01-21.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2137,2889336,0.0-15.0-5.149,,,,,,178,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>are</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,21,EE,j,PBK,are,stimuli/word/FAS_E5M-PBKW-01-21.wav,stimuli/word/FAS_E1M-PBKW-01-21.wav
html-keyboard-response,2138,2890343,0.0-15.0-0.150,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2139,2890861,0.0-15.0-1.150,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>jump</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2140,2891676,0.0-15.0-2.150,,,,,,null,null,stimuli/word/FAS_K9M-LNTW-02-18.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2141,2892194,0.0-15.0-3.150,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>jump</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2142,2892797,0.0-15.0-4.150,,,,,,null,null,stimuli/word/FAS_M1M-LNTW-02-18.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2143,2893371,0.0-15.0-5.150,,,,,,572,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>jump</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,168,MK,f,LNT,jump,stimuli/word/FAS_K9M-LNTW-02-18.wav,stimuli/word/FAS_M1M-LNTW-02-18.wav
html-keyboard-response,2144,2894376,0.0-15.0-0.151,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2145,2894893,0.0-15.0-1.151,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>book</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2146,2895476,0.0-15.0-2.151,,,,,,null,null,stimuli/word/FAS_E5M-LNTW-01-41.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2147,2895993,0.0-15.0-3.151,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>book</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2148,2896816,0.0-15.0-4.151,,,,,,null,null,stimuli/word/FAS_K9M-LNTW-01-41.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2149,2897264,0.0-15.0-5.151,,,,,,445,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>book</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,141,EK,f,LNT,book,stimuli/word/FAS_E5M-LNTW-01-41.wav,stimuli/word/FAS_K9M-LNTW-01-41.wav
html-keyboard-response,2150,2898275,0.0-15.0-0.152,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2151,2898792,0.0-15.0-1.152,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>sack</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2152,2899432,0.0-15.0-2.152,,,,,,null,null,stimuli/word/FAS_K7M-PBKW-02-38.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2153,2899942,0.0-15.0-3.152,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>sack</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2154,2900752,0.0-15.0-4.152,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-02-38.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2155,2901269,0.0-15.0-5.152,,,,,,514,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>sack</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,88,KK,j,PBK,sack,stimuli/word/FAS_K7M-PBKW-02-38.wav,stimuli/word/FAS_K9M-PBKW-02-38.wav
html-keyboard-response,2156,2902274,0.0-15.0-0.153,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2157,2902793,0.0-15.0-1.153,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>hold</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2158,2903572,0.0-15.0-2.153,,,,,,null,null,stimuli/word/FAS_K7M-LNTW-02-21.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2159,2904089,0.0-15.0-3.153,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>hold</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2160,2904812,0.0-15.0-4.153,,,,,,null,null,stimuli/word/FAS_M6M-LNTW-02-21.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2161,2905285,0.0-15.0-5.153,,,,,,470,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>hold</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,171,MK,f,LNT,hold,stimuli/word/FAS_K7M-LNTW-02-21.wav,stimuli/word/FAS_M6M-LNTW-02-21.wav
html-keyboard-response,2162,2906290,0.0-15.0-0.154,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2163,2906806,0.0-15.0-1.154,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>wet</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2164,2907452,0.0-15.0-2.154,,,,,,null,null,stimuli/word/FAS_E5M-LNTW-01-28.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2165,2907969,0.0-15.0-3.154,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>wet</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2166,2908532,0.0-15.0-4.154,,,,,,null,null,stimuli/word/FAS_J2M-LNTW-01-28.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2167,2909128,0.0-15.0-5.154,,,,,,594,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>wet</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,128,EJ,f,LNT,wet,stimuli/word/FAS_E5M-LNTW-01-28.wav,stimuli/word/FAS_J2M-LNTW-01-28.wav
html-keyboard-response,2168,2910139,0.0-15.0-0.155,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2169,2910655,0.0-15.0-1.155,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>man</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2170,2911152,0.0-15.0-2.155,,,,,,null,null,stimuli/word/FAS_J2M-LNTW-02-38.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2171,2911656,0.0-15.0-3.155,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>man</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2172,2912372,0.0-15.0-4.155,,,,,,null,null,stimuli/word/FAS_K7M-LNTW-02-38.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2173,2913052,0.0-15.0-5.155,,,,,,677,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>man</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,188,JK,f,LNT,man,stimuli/word/FAS_J2M-LNTW-02-38.wav,stimuli/word/FAS_K7M-LNTW-02-38.wav
html-keyboard-response,2174,2914072,0.0-15.0-0.156,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2175,2914587,0.0-15.0-1.156,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>such</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2176,2915273,0.0-15.0-2.156,,,,,,null,null,stimuli/word/FAS_E5M-PBKW-01-08.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2177,2915787,0.0-15.0-3.156,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>such</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2178,2916612,0.0-15.0-4.156,,,,,,null,null,stimuli/word/FAS_E1M-PBKW-01-08.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2179,2916967,0.0-15.0-5.156,,,,,,352,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>such</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,8,EE,j,PBK,such,stimuli/word/FAS_E5M-PBKW-01-08.wav,stimuli/word/FAS_E1M-PBKW-01-08.wav
