trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
html-keyboard-response,97,334375,0.0-12.0-1.2,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>end</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,98,334953,0.0-12.0-2.2,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-30.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,99,335466,0.0-12.0-3.2,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>end</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,100,336233,0.0-12.0-4.2,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-30.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,101,336952,0.0-12.0-5.2,,,,,,718,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>end</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,30,MM,j,PBK,end,stimuli/word/FAS_M1M-PBKW-01-30.wav,stimuli/word/FAS_M6M-PBKW-01-30.wav
html-keyboard-response,102,337962,0.0-12.0-0.3,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,103,338476,0.0-12.0-1.3,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>tire</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,104,339193,0.0-12.0-2.3,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-03-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,105,339709,0.0-12.0-3.3,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>tire</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,106,340333,0.0-12.0-4.3,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-03-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,107,341702,0.0-12.0-5.3,,,,,,1368,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>tire</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,184,JK,f,PBK,tire,stimuli/word/FAS_K9M-PBKW-03-01.wav,stimuli/word/FAS_J1M-PBKW-03-01.wav
html-keyboard-response,108,342715,0.0-12.0-0.4,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,109,343225,0.0-12.0-1.4,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>on</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,110,343852,0.0-12.0-2.4,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-02-46.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,111,344361,0.0-12.0-3.4,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>on</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,112,345012,0.0-12.0-4.4,,,,,,null,null,stimuli/word/FAS_K7M-PBKW-02-46.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,113,346143,0.0-12.0-5.4,,,,,,1130,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>on</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,96,KK,j,PBK,on,stimuli/word/FAS_K9M-PBKW-02-46.wav,stimuli/word/FAS_K7M-PBKW-02-46.wav
html-keyboard-response,114,347147,0.0-12.0-0.5,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,115,347663,0.0-12.0-1.5,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>use</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,116,348373,0.0-12.0-2.5,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-43.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,117,348883,0.0-12.0-3.5,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>use</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,118,349673,0.0-12.0-4.5,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-43.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,119,353227,0.0-12.0-5.5,,,,,,3553,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>use</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,43,MM,j,PBK,use,stimuli/word/FAS_M6M-PBKW-01-43.wav,stimuli/word/FAS_M1M-PBKW-01-43.wav
html-keyboard-response,120,354238,0.0-12.0-0.6,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,121,354742,0.0-12.0-1.6,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>school</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,122,355612,0.0-12.0-2.6,,,,,,null,null,stimuli/word/FAS_M6M-LNTW-02-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,123,356123,0.0-12.0-3.6,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>school</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,124,356893,0.0-12.0-4.6,,,,,,null,null,stimuli/word/FAS_J1M-LNTW-02-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,125,359499,0.0-12.0-5.6,,,,,,2606,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>school</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,156,MJ,f,LNT,school,stimuli/word/FAS_M6M-LNTW-02-06.wav,stimuli/word/FAS_J1M-LNTW-02-06.wav
html-keyboard-response,126,360509,0.0-12.0-0.7,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,127,361020,0.0-12.0-1.7,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>put</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,128,361472,0.0-12.0-2.7,,,,,,null,null,stimuli/word/FAS_J2M-LNTW-02-08.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,129,361975,0.0-12.0-3.7,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>put</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,130,362592,0.0-12.0-4.7,,,,,,null,null,stimuli/word/FAS_M6M-LNTW-02-08.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,131,363388,0.0-12.0-5.7,,,,,,795,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>put</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,158,MJ,f,LNT,put,stimuli/word/FAS_J2M-LNTW-02-08.wav,stimuli/word/FAS_M6M-LNTW-02-08.wav
html-keyboard-response,132,364400,0.0-12.0-0.8,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,133,364903,0.0-12.0-1.8,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>fight</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,134,365672,0.0-12.0-2.8,,,,,,null,null,stimuli/word/FAS_K7M-LNTW-01-29.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,135,366181,0.0-12.0-3.8,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>fight</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,136,366853,0.0-12.0-4.8,,,,,,null,null,stimuli/word/FAS_E1M-LNTW-01-29.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,137,368455,0.0-12.0-5.8,,,,,,1602,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>fight</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,129,EK,f,LNT,fight,stimuli/word/FAS_K7M-LNTW-01-29.wav,stimuli/word/FAS_E1M-LNTW-01-29.wav
html-keyboard-response,138,369468,0.0-12.0-0.9,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,139,369973,0.0-12.0-1.9,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>waste</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,140,370752,0.0-12.0-2.9,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-02-30.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,141,371268,0.0-12.0-3.9,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>waste</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,142,372093,0.0-12.0-4.9,,,,,,null,null,stimuli/word/FAS_K7M-PBKW-02-30.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,143,372751,0.0-12.0-5.9,,,,,,658,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>waste</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,80,KK,j,PBK,waste,stimuli/word/FAS_K9M-PBKW-02-30.wav,stimuli/word/FAS_K7M-PBKW-02-30.wav
html-keyboard-response,144,373758,0.0-12.0-0.10,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,145,374273,0.0-12.0-1.10,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>kick</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,146,374892,0.0-12.0-2.10,,,,,,null,null,stimuli/word/FAS_K7M-LNTW-01-39.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,147,375394,0.0-12.0-3.10,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>kick</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,148,375953,0.0-12.0-4.10,,,,,,null,null,stimuli/word/FAS_E5M-LNTW-01-39.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,149,376865,0.0-12.0-5.10,,,,,,912,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>kick</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,139,EK,f,LNT,kick,stimuli/word/FAS_K7M-LNTW-01-39.wav,stimuli/word/FAS_E5M-LNTW-01-39.wav
html-keyboard-response,150,377867,0.0-12.0-0.11,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,151,378379,0.0-12.0-1.11,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>tree</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,152,379112,0.0-12.0-2.11,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-25.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,153,379624,0.0-12.0-3.11,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>tree</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,154,380432,0.0-12.0-4.11,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-25.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,155,380912,0.0-12.0-5.11,,,,,,479,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>tree</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,25,MM,j,PBK,tree,stimuli/word/FAS_M1M-PBKW-01-25.wav,stimuli/word/FAS_M6M-PBKW-01-25.wav
html-keyboard-response,156,381916,0.0-12.0-0.12,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,157,382431,0.0-12.0-1.12,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>fish</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,158,383133,0.0-12.0-2.12,,,,,,null,null,stimuli/word/FAS_K7M-LNTW-02-11.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,159,383634,0.0-12.0-3.12,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>fish</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,160,384392,0.0-12.0-4.12,,,,,,null,null,stimuli/word/FAS_M1M-LNTW-02-11.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,161,386109,0.0-12.0-5.12,,,,,,1716,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>fish</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,161,MK,f,LNT,fish,stimuli/word/FAS_K7M-LNTW-02-11.wav,stimuli/word/FAS_M1M-LNTW-02-11.wav
html-keyboard-response,162,387125,0.0-12.0-0.13,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,163,387627,0.0-12.0-1.13,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>wait</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,164,388173,0.0-12.0-2.13,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-02-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,165,388678,0.0-12.0-3.13,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>wait</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,166,389312,0.0-12.0-4.13,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-02-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,167,389940,0.0-12.0-5.13,,,,,,628,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>wait</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,59,JJ,j,PBK,wait,stimuli/word/FAS_J2M-PBKW-02-09.wav,stimuli/word/FAS_J1M-PBKW-02-09.wav
