trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
audio-keyboard-response,2142,2791761,0.0-15.0-4.150,,,,,,null,null,stimuli/word/FAS_K9M-LNTW-02-42.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2143,2792412,0.0-15.0-5.150,,,,,,647,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>grow</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,192,JK,f,LNT,grow,stimuli/word/FAS_J2M-LNTW-02-42.wav,stimuli/word/FAS_K9M-LNTW-02-42.wav
html-keyboard-response,2144,2793425,0.0-15.0-0.151,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2145,2793931,0.0-15.0-1.151,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>count</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2146,2794761,0.0-15.0-2.151,,,,,,null,null,stimuli/word/FAS_M6M-LNTW-01-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2147,2795270,0.0-15.0-3.151,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>count</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2148,2795981,0.0-15.0-4.151,,,,,,null,null,stimuli/word/FAS_E5M-LNTW-01-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2149,2796158,0.0-15.0-5.151,,,,,,174,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>count</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,109,EM,f,LNT,count,stimuli/word/FAS_M6M-LNTW-01-09.wav,stimuli/word/FAS_E5M-LNTW-01-09.wav
html-keyboard-response,2150,2797163,0.0-15.0-0.152,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2151,2797669,0.0-15.0-1.152,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>stand</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2152,2798421,0.0-15.0-2.152,,,,,,null,null,stimuli/word/FAS_J2M-LNTW-01-18.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2153,2798925,0.0-15.0-3.152,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>stand</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2154,2799857,0.0-15.0-4.152,,,,,,null,null,stimuli/word/FAS_E1M-LNTW-01-18.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2155,2800523,0.0-15.0-5.152,,,,,,665,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>stand</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,118,EJ,f,LNT,stand,stimuli/word/FAS_J2M-LNTW-01-18.wav,stimuli/word/FAS_E1M-LNTW-01-18.wav
html-keyboard-response,2156,2801532,0.0-15.0-0.153,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2157,2802048,0.0-15.0-1.153,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>peg</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2158,2802618,0.0-15.0-2.153,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-02-32.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2159,2803126,0.0-15.0-3.153,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>peg</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2160,2803938,0.0-15.0-4.153,,,,,,null,null,stimuli/word/FAS_K7M-PBKW-02-32.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2161,2804140,0.0-15.0-5.153,,,,,,198,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>peg</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,82,KK,j,PBK,peg,stimuli/word/FAS_K9M-PBKW-02-32.wav,stimuli/word/FAS_K7M-PBKW-02-32.wav
html-keyboard-response,2162,2805145,0.0-15.0-0.154,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2163,2805649,0.0-15.0-1.154,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>grab</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2164,2806318,0.0-15.0-2.154,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-02-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2165,2806836,0.0-15.0-3.154,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>grab</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2166,2807458,0.0-15.0-4.154,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-02-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2167,2808008,0.0-15.0-5.154,,,,,,546,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>grab</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,65,JJ,j,PBK,grab,stimuli/word/FAS_J1M-PBKW-02-15.wav,stimuli/word/FAS_J2M-PBKW-02-15.wav
html-keyboard-response,2168,2809016,0.0-15.0-0.155,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2169,2809532,0.0-15.0-1.155,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>own</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2170,2810238,0.0-15.0-2.155,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-48.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2171,2810756,0.0-15.0-3.155,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>own</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2172,2811477,0.0-15.0-4.155,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-48.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2173,2811944,0.0-15.0-5.155,,,,,,466,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>own</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,48,MM,j,PBK,own,stimuli/word/FAS_M6M-PBKW-01-48.wav,stimuli/word/FAS_M1M-PBKW-01-48.wav
html-keyboard-response,2174,2812948,0.0-15.0-0.156,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2175,2813464,0.0-15.0-1.156,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>are</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2176,2814058,0.0-15.0-2.156,,,,,,null,null,stimuli/word/FAS_E5M-PBKW-01-21.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2177,2814573,0.0-15.0-3.156,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>are</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2178,2815238,0.0-15.0-4.156,,,,,,null,null,stimuli/word/FAS_E1M-PBKW-01-21.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2179,2816186,0.0-15.0-5.156,,,,,,945,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>are</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,21,EE,j,PBK,are,stimuli/word/FAS_E5M-PBKW-01-21.wav,stimuli/word/FAS_E1M-PBKW-01-21.wav
html-keyboard-response,2180,2817195,0.0-15.0-0.157,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2181,2817710,0.0-15.0-1.157,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>box</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2182,2818524,0.0-15.0-2.157,,,,,,null,null,stimuli/word/FAS_E1M-PBKW-01-20.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2183,2819031,0.0-15.0-3.157,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>box</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2184,2819663,0.0-15.0-4.157,,,,,,null,null,stimuli/word/FAS_E5M-PBKW-01-20.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2185,2820118,0.0-15.0-5.157,,,,,,451,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>box</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,20,EE,j,PBK,box,stimuli/word/FAS_E1M-PBKW-01-20.wav,stimuli/word/FAS_E5M-PBKW-01-20.wav
html-keyboard-response,2186,2821142,0.0-15.0-0.158,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2187,2821650,0.0-15.0-1.158,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>use</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2188,2822383,0.0-15.0-2.158,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-43.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2189,2822902,0.0-15.0-3.158,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>use</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2190,2823744,0.0-15.0-4.158,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-43.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2191,2824513,0.0-15.0-5.158,,,,,,765,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>use</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,43,MM,j,PBK,use,stimuli/word/FAS_M6M-PBKW-01-43.wav,stimuli/word/FAS_M1M-PBKW-01-43.wav
html-keyboard-response,2192,2825530,0.0-15.0-0.159,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2193,2826042,0.0-15.0-1.159,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>smile</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2194,2827003,0.0-15.0-2.159,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-26.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2195,2827511,0.0-15.0-3.159,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>smile</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2196,2828443,0.0-15.0-4.159,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-26.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2197,2828996,0.0-15.0-5.159,,,,,,547,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>smile</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,26,MM,j,PBK,smile,stimuli/word/FAS_M1M-PBKW-01-26.wav,stimuli/word/FAS_M6M-PBKW-01-26.wav
html-keyboard-response,2198,2830001,0.0-15.0-0.160,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2199,2830521,0.0-15.0-1.160,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>darn</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2200,2831203,0.0-15.0-2.160,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-02-36.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2201,2831719,0.0-15.0-3.160,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>darn</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2202,2832542,0.0-15.0-4.160,,,,,,null,null,stimuli/word/FAS_K7M-PBKW-02-36.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2203,2833113,0.0-15.0-5.160,,,,,,569,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>darn</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,86,KK,j,PBK,darn,stimuli/word/FAS_K9M-PBKW-02-36.wav,stimuli/word/FAS_K7M-PBKW-02-36.wav
html-keyboard-response,2204,2834131,0.0-15.0-0.161,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2205,2834650,0.0-15.0-1.161,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>hand</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2206,2835443,0.0-15.0-2.161,,,,,,null,null,stimuli/word/FAS_J1M-LNTW-02-27.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2207,2835947,0.0-15.0-3.161,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>hand</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2208,2836683,0.0-15.0-4.161,,,,,,null,null,stimuli/word/FAS_K7M-LNTW-02-27.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2209,2837294,0.0-15.0-5.161,,,,,,608,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>hand</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,177,JK,f,LNT,hand,stimuli/word/FAS_J1M-LNTW-02-27.wav,stimuli/word/FAS_K7M-LNTW-02-27.wav
html-keyboard-response,2210,2838299,0.0-15.0-0.162,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2211,2838807,0.0-15.0-1.162,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>falls</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2212,2839683,0.0-15.0-2.162,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-02-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2213,2840191,0.0-15.0-3.162,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>falls</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2214,2841043,0.0-15.0-4.162,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-02-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2215,2841186,0.0-15.0-5.162,,,,,,139,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>falls</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,52,JJ,j,PBK,falls,stimuli/word/FAS_J1M-PBKW-02-02.wav,stimuli/word/FAS_J2M-PBKW-02-02.wav
html-keyboard-response,2216,2842195,0.0-15.0-0.163,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2217,2842701,0.0-15.0-1.163,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>dry</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2218,2843562,0.0-15.0-2.163,,,,,,null,null,stimuli/word/FAS_K7M-LNTW-02-28.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2219,2844070,0.0-15.0-3.163,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>dry</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2220,2844743,0.0-15.0-4.163,,,,,,null,null,stimuli/word/FAS_J1M-LNTW-02-28.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2221,2845287,0.0-15.0-5.163,,,,,,540,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>dry</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,178,JK,f,LNT,dry,stimuli/word/FAS_K7M-LNTW-02-28.wav,stimuli/word/FAS_J1M-LNTW-02-28.wav
html-keyboard-response,2222,2846291,0.0-15.0-0.164,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2223,2846809,0.0-15.0-1.164,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>read</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2224,2847563,0.0-15.0-2.164,,,,,,null,null,stimuli/word/FAS_K9M-LNTW-02-41.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2225,2848071,0.0-15.0-3.164,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>read</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2226,2848763,0.0-15.0-4.164,,,,,,null,null,stimuli/word/FAS_J2M-LNTW-02-41.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2227,2848838,0.0-15.0-5.164,,,,,,72,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>read</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,191,JK,f,LNT,read,stimuli/word/FAS_K9M-LNTW-02-41.wav,stimuli/word/FAS_J2M-LNTW-02-41.wav
html-keyboard-response,2228,2849841,0.0-15.0-0.165,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2229,2850362,0.0-15.0-1.165,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>hard</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2230,2851063,0.0-15.0-2.165,,,,,,null,null,stimuli/word/FAS_E5M-LNTW-01-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2231,2851580,0.0-15.0-3.165,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>hard</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2232,2852417,0.0-15.0-4.165,,,,,,null,null,stimuli/word/FAS_M1M-LNTW-01-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2233,2852850,0.0-15.0-5.165,,,,,,431,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>hard</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,105,EM,f,LNT,hard,stimuli/word/FAS_E5M-LNTW-01-05.wav,stimuli/word/FAS_M1M-LNTW-01-05.wav
html-keyboard-response,2234,2853854,0.0-15.0-0.166,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2235,2854365,0.0-15.0-1.166,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>ways</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2236,2855137,0.0-15.0-2.166,,,,,,null,null,stimuli/word/FAS_E1M-PBKW-01-11.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2237,2855655,0.0-15.0-3.166,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>ways</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2238,2856277,0.0-15.0-4.166,,,,,,null,null,stimuli/word/FAS_E5M-PBKW-01-11.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2239,2857817,0.0-15.0-5.166,,,,,,1536,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>ways</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,11,EE,j,PBK,ways,stimuli/word/FAS_E1M-PBKW-01-11.wav,stimuli/word/FAS_E5M-PBKW-01-11.wav
html-keyboard-response,2240,2858820,0.0-15.0-0.167,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2241,2859325,0.0-15.0-1.167,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>wait</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2242,2859935,0.0-15.0-2.167,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-02-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2243,2860445,0.0-15.0-3.167,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>wait</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2244,2861117,0.0-15.0-4.167,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-02-09.wav,,,,,,,,,,,,,,,,,,,,
